username_sim,name_sim,loc_sim,bio_sim,website_sim,birthday_sim,fb_username,tw_username,fb_matcher,tw_matcher,Label
0.5,0.5047619047619047,0.5439153439153439,0.0,0.41103341103341107,1,andrew.ng.96,LibanAbdiAli,AndrewYNg,Libancc,0
0.5222222222222223,0.5648148148148148,0.0,0.0,0.0,1,joann.lighty,NicolasPapernot,BSUCOEN_Dean,nicolasp,0
0.4444444444444444,0.8888888888888888,0.0,0.0,0.0,1,joann.lighty,BSUCOEN_Dean,BSUCOEN_Dean,joann.lighty,1
0.5,0.4266381766381766,0.0,0.0,0.0,1,joann.lighty,HalGregersen,BSUCOEN_Dean,halgregersen,0
0.5416666666666666,0.46314814814814814,0.0,0.0,0.0,1,joann.lighty,geomblog,BSUCOEN_Dean,geomblog,0
0.7103174603174603,0.6342592592592592,0.0,0.0,0.0,1,joann.lighty,JohnLeh,BSUCOEN_Dean,john.leh,0
0.2962962962962963,0.0,0.0,0.0,0.0,1,joann.lighty,adamdoupe,BSUCOEN_Dean,adamdoupe,0
0.4055555555555556,0.4666666666666666,0.0,0.0,0.0,1,joann.lighty,MatthewGuz,BSUCOEN_Dean,matthew.guzdial,0
0.0,0.3912037037037037,0.0,0.05684652179479599,0.0,0,100007372335938,AndrewYNg,BarnoSaha,andrew.ng.96,0
0.0,0.4444444444444444,0.0,0.16508865356445312,0.0,1,100007372335938,david_perell,BarnoSaha,dperell,0
0.0,1.0,0.0,0.1271006166934967,0.0,1,100007372335938,BarnoSaha,BarnoSaha,100007372335938,1
0.3972222222222222,0.0,0.0,0.0,0.0,1,100007372335938,djg98115,BarnoSaha,dan.grossman.90,0
0.0,0.47356442577030816,0.0,0.05652879923582077,0.0,1,100007372335938,SpursOfficial,BarnoSaha,TottenhamHotspur,0
0.0,0.576388888888889,0.0,0.23597370088100433,0.0,1,100007372335938,abrpritom,BarnoSaha,abrpritom,0
0.0,0.0,0.0,0.0,0.0,1,100007372335938,LiJundong,BarnoSaha,jundong.li.5,0
0.5126984126984127,0.5874183006535948,0.0,0.0,0.0,1,brendan.eich.1,AlesiaChernikov,BrendanEich,chromatic.side,0
0.9285714285714285,0.9722222222222222,0.0,0.0,0.0,1,brendan.eich.1,BrendanEich,BrendanEich,brendan.eich.1,1
0.4380952380952381,0.5145502645502645,0.0,0.0,0.0,1,brendan.eich.1,galaxygarden23,BrendanEich,niloofar.mireshghallah.7,0
0.5793650793650794,0.0,0.0,0.0,0.0,1,brendan.eich.1,qialfredchen,BrendanEich,QiAlfredChen,0
0.5708994708994709,0.5888888888888889,0.0,0.0,0.0,1,brendan.eich.1,raydevito,BrendanEich,ray.devito,0
0.6375661375661376,0.5873015873015873,0.0,0.0,0.0,1,brendan.eich.1,beonahill,BrendanEich,betsy.hilliard,0
0.28095238095238095,0.45,0.0,0.0,0.0,1,brendan.eich.1,MatthewGuz,BrendanEich,matthew.guzdial,0
0.4444444444444445,0.0,0.0,0.0,0.0,1,brian.sciaretta,MorleyMao1,BrianSciaretta,z.morley.mao,0
0.4984126984126984,0.0,0.0,0.0,0.0,1,brian.sciaretta,connellybarnes,BrianSciaretta,connellybarnes,0
0.5111111111111111,0.5232804232804233,0.5200216450216449,0.0,0.0,1,brian.sciaretta,loredeste,BrianSciaretta,lordeste,0
0.5428571428571428,0.6134615384615385,0.0,0.0,0.0,1,brian.sciaretta,dcurtis,BrianSciaretta,dcurtis,0
0.9777777777777779,1.0,0.46724386724386724,0.0,0.0,1,brian.sciaretta,BrianSciaretta,BrianSciaretta,brian.sciaretta,1
0.5111111111111111,0.5194444444444445,0.38552188552188554,0.0,0.0,1,brian.sciaretta,rao2z,BrianSciaretta,subbarao.kambhampati.92,0
0.5626984126984127,0.6305555555555555,0.0,0.0,0.0,1,brian.sciaretta,Mark_Testoni,BrianSciaretta,mtestoni1,0
0.5093035619351408,0.565873015873016,0.5934343434343434,0.0,0.0,1,laurent.vandommelen,AdamWierman,DerLola,adamwierman,0
0.5247208931419457,0.48888888888888893,0.47474747474747475,0.0,0.0,1,laurent.vandommelen,markroberge,DerLola,markroberge,0
0.5106516290726817,1.0,0.8030303030303031,0.0,0.0,1,laurent.vandommelen,DerLola,DerLola,laurent.vandommelen,1
0.5730234677603098,0.5040404040404041,0.60207336523126,0.0,0.0,1,laurent.vandommelen,UdacityDave,DerLola,evansde,0
0.49415204678362573,0.4866300366300366,0.47474747474747475,0.0,0.0,1,laurent.vandommelen,HalGregersen,DerLola,halgregersen,0
0.3925438596491228,0.5677777777777778,0.47769360269360267,0.0,0.0,1,laurent.vandommelen,geomblog,DerLola,geomblog,0
0.4628879892037787,0.5025641025641026,0.0,0.0,0.0,1,laurent.vandommelen,phillipa_gill,DerLola,phillipa.gill.ab,0
0.537878787878788,0.0,0.0,0.0,0.0,1,ibramxkendi,coldxman,DrIbram,colemancruzhughes1,0
0.503030303030303,0.0,0.0,0.0,0.0,1,ibramxkendi,davide_giri,DrIbram,davidebecks,0
0.48917748917748916,0.0,0.0,0.0,0.0,1,ibramxkendi,DerLola,DrIbram,laurent.vandommelen,0
0.6562770562770562,0.0,0.0,0.0,0.0,1,ibramxkendi,DrIbram,DrIbram,ibramxkendi,1
0.2828282828282828,0.0,0.0,0.0,0.0,1,ibramxkendi,sydneyleroux,DrIbram,SydneyLerouxOfficial,0
0.5353535353535354,0.0,0.0,0.0,0.0,0,ibramxkendi,elvisrico,DrIbram,richard.w.ochoa,0
0.6033670033670034,0.0,0.0,0.0,0.0,1,ibramxkendi,jruderman,DrIbram,jesse.ruderman,0
0.41203703703703703,0.5777417027417028,0.41818181818181815,0.0,0.0,1,GodessSSS,kapravel,Elaheh04874282,kapravel,0
0.3925925925925926,0.0,0.0,0.0,0.0,1,GodessSSS,carmelatroncoso,Elaheh04874282,melagt,0
0.4586894586894587,0.592929292929293,0.0,0.0,0.0,1,GodessSSS,AlinejadMasih,Elaheh04874282,page.masihalinejad,0
0.3941798941798942,0.0,0.0,0.0,0.0,1,GodessSSS,Elaheh04874282,Elaheh04874282,GodessSSS,1
0.40740740740740744,0.6558857808857809,0.5054761904761905,0.0,0.0,1,GodessSSS,tahantech,Elaheh04874282,charles.tahan,0
0.4006734006734007,0.6414141414141414,0.9199999999999999,0.0,0.0,1,GodessSSS,UdacityDave,Elaheh04874282,evansde,0
0.4006734006734007,0.5151515151515151,0.5792592592592593,0.0,0.0,1,GodessSSS,J_Klinsmann,Elaheh04874282,JuergenKlinsmann,0
0.5403894351262771,0.0,0.0,0.0,0.0,1,officialgarylineker,cathrynlavery,GaryLineker,cathryn.lavery,0
0.4932748538011696,0.0,0.0,0.0,0.0,1,officialgarylineker,RealMaxMaven,GaryLineker,realmaxmaven,0
0.47034252297410184,0.0,0.0,0.0,0.0,1,officialgarylineker,stranger_quark,GaryLineker,thenilly,0
0.4413875598086124,0.0,0.0,0.0,0.0,1,officialgarylineker,GaryLineker,GaryLineker,officialgarylineker,1
0.5497076023391813,0.0,0.0,0.0,0.0,1,officialgarylineker,WeisMargaret,GaryLineker,margaret.weis,0
0.4064327485380117,0.0,0.0,0.0,0.0,1,officialgarylineker,rbeyah,GaryLineker,rbeyah,0
0.27582846003898637,0.0,0.0,0.0,0.0,1,officialgarylineker,ben_nassi,GaryLineker,ben.nassi,0
0.48333333333333334,0.0,0.0,0.0,0.0,1,TheGreggJarrett,specolations,GreggJarrett,guy.consolmagno,0
0.40317460317460313,0.0,0.0,0.0,0.0,1,TheGreggJarrett,DrIbram,GreggJarrett,ibramxkendi,0
0.5603174603174603,0.0,0.0,0.0,0.0,1,TheGreggJarrett,stranger_quark,GreggJarrett,thenilly,0
0.8222222222222223,0.0,0.0,0.0,0.0,1,TheGreggJarrett,GreggJarrett,GreggJarrett,TheGreggJarrett,1
0.3858585858585859,0.0,0.0,0.0,0.0,1,TheGreggJarrett,J_Klinsmann,GreggJarrett,JuergenKlinsmann,0
0.41111111111111115,0.0,0.0,0.0,0.0,1,TheGreggJarrett,rbeyah,GreggJarrett,rbeyah,0
0.4444444444444445,0.0,0.0,0.0,0.0,1,TheGreggJarrett,kairyssdal,GreggJarrett,kairyssdal,0
0.4783549783549783,0.5333333333333333,0.0,0.17934539914131165,0.0,1,almohri,markroberge,HAlmohri,markroberge,0
0.3452380952380952,0.5880952380952381,0.0,0.5907561779022217,0.0,1,almohri,speisert,HAlmohri,sean.peisert,0
0.5079365079365079,0.5103174603174603,0.0,0.23890231549739838,0.0,1,almohri,DerLola,HAlmohri,laurent.vandommelen,0
0.9583333333333334,0.9791666666666666,0.0,0.592480480670929,0.0,1,almohri,HAlmohri,HAlmohri,almohri,1
0.5738095238095239,0.4777777777777777,0.0,0.33870750665664673,0.0,1,almohri,wahoovoice,HAlmohri,dave.koehn.50,0
0.49523809523809526,0.0,0.0,0.0,0.0,1,almohri,JadAbumrad,HAlmohri,jad.abumrad,0
0.4087301587301588,0.0,0.0,0.0,0.0,1,almohri,KevinSkadron,HAlmohri,kevin.skadron,0
0.39814814814814814,0.44973544973544977,0.0,0.0,0.0,1,hans.hamnvag,loredeste,HHamnvag,lordeste,0
0.41111111111111115,0.0,0.0,0.0,0.0,1,hans.hamnvag,shimon8282,HHamnvag,shimon.whiteson,0
0.40277777777777773,0.0,0.0,0.0,0.0,1,hans.hamnvag,SoterisD,HHamnvag,soteris.demetriou.96,0
0.7638888888888888,1.0,0.0,0.0,0.0,1,hans.hamnvag,HHamnvag,HHamnvag,hans.hamnvag,1
0.6794871794871794,0.5606237816764134,0.0,0.0,0.0,0,hans.hamnvag,alexisohanian,HHamnvag,alexis.ohanian,0
0.5092592592592592,0.6134259259259259,0.0,0.0,0.0,0,hans.hamnvag,jmohsenin,HHamnvag,jmohsenin,0
0.5166666666666667,0.4452861952861953,0.0,0.0,0.0,1,hans.hamnvag,kairyssdal,HHamnvag,kairyssdal,0
0.5644078144078144,0.0,0.0,0.0,0.0,1,halgregersen,cathrynlavery,HalGregersen,cathryn.lavery,0
0.47222222222222215,0.0,0.0,0.0,0.0,1,halgregersen,coldxman,HalGregersen,colemancruzhughes1,0
0.38888888888888884,0.0,0.0,0.0,0.0,1,halgregersen,sidnext2none,HalGregersen,siddharthprakash.rao,0
0.5555555555555555,0.0,0.0,0.0,0.0,1,halgregersen,TobiasDengel,HalGregersen,tobias.dengel,0
1.0,0.0,0.0,0.0,0.0,1,halgregersen,HalGregersen,HalGregersen,halgregersen,1
0.5595238095238095,0.0,0.0,0.0,0.0,1,halgregersen,JohnLeh,HalGregersen,john.leh,0
0.5,0.0,0.0,0.0,0.0,1,halgregersen,aparnadhinak,HalGregersen,aparna.dhinakaran,0
0.40972222222222227,0.0,0.0,0.0,0.0,1,JuergenKlinsmann,Aaroth,J_Klinsmann,aaron.roth.77,0
0.5138888888888888,0.0,0.0,0.0,0.0,1,JuergenKlinsmann,BSUCOEN_Dean,J_Klinsmann,joann.lighty,0
0.3847222222222222,0.0,0.0,0.0,0.0,1,JuergenKlinsmann,malharjere,J_Klinsmann,malhar.jere,0
0.3958333333333333,0.0,0.0,0.0,0.0,1,JuergenKlinsmann,didemunat,J_Klinsmann,didem.unatt,0
0.7113636363636364,0.0,0.0,0.0,0.0,1,JuergenKlinsmann,J_Klinsmann,J_Klinsmann,JuergenKlinsmann,1
0.5972222222222222,0.0,0.0,0.0,0.0,1,JuergenKlinsmann,KevinSkadron,J_Klinsmann,kevin.skadron,0
0.3958333333333333,0.0,0.0,0.0,0.0,1,JuergenKlinsmann,raydevito,J_Klinsmann,ray.devito,0
0.49242424242424243,0.0,0.0,0.0,0.0,1,jad.abumrad,Mazharul_13,JadAbumrad,IslamMazharul13,0
0.4772727272727273,0.0,0.0,0.0,0.0,1,jad.abumrad,SoterisD,JadAbumrad,soteris.demetriou.96,0
0.9696969696969697,0.0,0.0,0.0,0.0,1,jad.abumrad,JadAbumrad,JadAbumrad,jad.abumrad,1
0.39141414141414144,0.0,0.0,0.0,0.0,1,jad.abumrad,Mark_Testoni,JadAbumrad,mtestoni1,0
0.42424242424242414,0.0,0.0,0.0,0.0,1,jad.abumrad,LiJundong,JadAbumrad,jundong.li.5,0
0.5045454545454545,0.0,0.0,0.0,0.0,1,jad.abumrad,kairyssdal,JadAbumrad,kairyssdal,0
0.5193602693602694,0.0,0.0,0.0,0.0,1,jad.abumrad,kamaubobb,JadAbumrad,kamau.bobb,0
0.5119047619047619,0.5,0.0,0.0,0.0,1,john.leh,shreyes,JohnLeh,shreyes,0
0.4166666666666667,0.5416666666666666,0.0,0.0,0.0,1,john.leh,speisert,JohnLeh,sean.peisert,0
0.47222222222222215,0.0,0.0,0.0,0.0,1,john.leh,TobiasDengel,JohnLeh,tobias.dengel,0
0.46428571428571425,0.40277777777777773,0.0,0.0,0.0,1,john.leh,galaxygarden23,JohnLeh,niloofar.mireshghallah.7,0
0.9583333333333334,1.0,0.0,0.0,0.0,1,john.leh,JohnLeh,JohnLeh,john.leh,1
0.5416666666666666,0.0,0.0,0.0,0.0,1,john.leh,qialfredchen,JohnLeh,QiAlfredChen,0
0.40277777777777773,0.5147058823529412,0.0,0.0,0.0,1,john.leh,harari_yuval,JohnLeh,Prof.Yuval.Noah.Harari,0
0.36313131313131314,0.0,0.0,0.0,0.0,1,officialjozyaltidore,AdamWierman,JozyAltidore,adamwierman,0
0.387037037037037,0.0,0.0,0.0,0.0,1,officialjozyaltidore,KyleBowe4,JozyAltidore,kyle.bowe.90,0
0.5083333333333333,0.0,0.0,0.0,0.0,1,officialjozyaltidore,AmyCesal,JozyAltidore,amy.cesal,0
